selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
0.26453100351899095,0.8275862068965552,0.010500276323061133,0.14525862068965517,0.1772808056872038,0.125829307568438,0.1724137931034483,0.18437072928314116,0.1931721540517559,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.11163693726489526,0.6896551724137936,0.025500671070291324,0.11896551724137931,0.18483412322274884,0.11433172302737521,0.3103448275862069,0.1103242638837125,0.11055764791641376,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1917243053027549,0.7241379310344769,0.01234243006394905,0.10422413793103448,0.2366706161137441,0.15813204508856682,0.27586206896551724,0.222139396198286,0.19074231563601055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.09707559762164804,0.7241379310344769,0.006552804021158452,0.14586206896551723,0.14780805687203794,0.09999999999999999,0.27586206896551724,0.18437072928314116,0.09354877900619626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.5800266957893471,0.9310344827586192,0.003921155819889998,0.13508620689655176,0.2343009478672986,0.19516908212560385,0.06896551724137931,0.20723071188967618,0.4896124407726895,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1674554058973429,0.6206896551724128,0.014927498092055054,0.08637931034482758,0.3227191943127962,0.1824476650563607,0.3793103448275862,0.3041371598956399,0.18466771959664716,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.34947215143793303,0.7931034482758577,0.013131924524329588,0.11551724137931034,0.2217120853080569,0.18083735909822865,0.2068965517241379,0.2395328612249974,0.3486818126594588,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.15532095619463687,0.6551724137930961,0.006552804021158452,0.08275862068965517,0.3736670616113744,0.09339774557165863,0.3448275862068965,0.3041371598956399,0.1679018345280042,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.27666545322169694,0.7931034482758577,0.023658517329403404,0.1947413793103448,0.18483412322274884,0.11111111111111112,0.2068965517241379,0.18437072928314116,0.24419876078240838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1747360757189665,0.7241379310344769,0.01181610042369536,0.1947413793103448,0.18483412322274884,0.11111111111111112,0.27586206896551724,0.18437072928314116,0.17616328514153842,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.055818468632447625,0.5172413793103487,0.020303955367246506,0.11810344827586207,0.2217120853080569,0.1175523349436393,0.4827586206896552,0.2395328612249974,0.07775482930385143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.325203252032521,0.8965517241379359,0.006552804021158452,0.11370689655172415,0.1772808056872038,0.12376811594202898,0.10344827586206896,0.20723071188967618,0.30008504434455163,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.543623346681229,0.7241379310344769,0.028921813731940315,0.07758620689655173,0.44164691943127965,0.2632850241545894,0.27586206896551724,0.43334575723692476,0.6827845948244454,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.15046717631355447,0.8620689655172384,0.00786862812179268,0.1638793103448276,0.14795616113744076,0.0998389694041868,0.13793103448275862,0.16001987824574515,0.166443931478557,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.21113942482708453,0.8275862068965552,0.010498434169320245,0.12586206896551727,0.1775770142180095,0.1348792270531401,0.1724137931034483,0.2395328612249974,0.2551330336532625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.04611090887028283,0.5862068965517295,0.02102686912813495,0.12000000000000001,0.16084123222748817,0.09194847020933979,0.41379310344827586,0.20723071188967618,0.06925039484874268,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.27666545322169694,0.6896551724137936,0.048659175241453724,0.09568965517241378,0.3227191943127962,0.21739130434782608,0.3103448275862069,0.3041371598956399,0.34625197424371346,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.16988229583788408,0.7241379310344769,0.023658517329403404,0.16724137931034483,0.18483412322274884,0.11111111111111112,0.27586206896551724,0.18437072928314116,0.24419876078240838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1795898556000489,0.5862068965517295,0.015763572725598043,0.08620689655172413,0.36996445497630337,0.1723027375201288,0.41379310344827586,0.3041371598956399,0.1421455473211034,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.13105205678922485,0.7586206896551744,0.023658517329403404,0.1560344827586207,0.18483412322274884,0.11111111111111112,0.24137931034482757,0.07653124611753029,0.12999635524237663,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.22812765441087293,0.7931034482758577,0.005236979920524225,0.13017241379310346,0.1772808056872038,0.12399355877616748,0.2068965517241379,0.20723071188967618,0.22111529583282752,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.398009950248757,0.8965517241379359,0.003921155819889998,0.15982758620689652,0.20675355450236968,0.13483091787439613,0.10344827586206896,0.20723071188967618,0.35111165107520415,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2756946972454805,0.8965517241379359,0.010500276323061133,0.12586206896551727,0.1772808056872038,0.12371980676328502,0.10344827586206896,0.20723071188967618,0.27481472482079994,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.325203252032521,0.7931034482758577,0.008179162609542356,0.1206896551724138,0.2217120853080569,0.18083735909822865,0.2068965517241379,0.2395328612249974,0.32073867087838714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.42227884965416906,0.8965517241379359,0.010500276323061133,0.12491379310344826,0.22111966824644552,0.15297906602254427,0.10344827586206896,0.3041371598956399,0.4215769651318195,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02184200946487081,0.41379310344827047,0.013131924524329588,0.10431034482758621,0.11789099526066352,0.05152979066022544,0.5862068965517242,0.18437072928314116,0.008990402138257823,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.13105205678922485,0.7931034482758577,0.01523724308534435,0.1300862068965517,0.20675355450236968,0.10305958132045089,0.2068965517241379,0.1401416325009321,0.07168023326448804,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.18444363548113127,0.7586206896551744,0.01471091344509066,0.16724137931034483,0.18483412322274884,0.11111111111111112,0.24137931034482757,0.18437072928314116,0.25148827602964446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.13105205678922485,0.6551724137930961,0.024448011789783942,0.1422413793103448,0.18483412322274884,0.1396135265700483,0.3448275862068965,0.1103242638837125,0.12999635524237663,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.09464870768110685,0.6206896551724128,0.022605858048896026,0.07068965517241378,0.26910545023696686,0.11272141706924316,0.3793103448275862,0.02733258789911796,0.09354877900619626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.13105205678922485,0.6551724137930961,0.03155346193320877,0.11896551724137931,0.18483412322274884,0.0,0.3448275862068965,0.18437072928314116,0.22111529583282752,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.27181167334061457,0.8275862068965552,0.013770625542777441,0.14999999999999997,0.1772808056872038,0.1257648953301127,0.1724137931034483,0.18437072928314116,0.306159640383915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.398009950248757,0.9655172413793025,0.010500276323061133,0.14655172413793105,0.22186018957345974,0.11265700483091787,0.034482758620689655,0.3041371598956399,0.306159640383915,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.037859483072442746,0.6551724137930961,0.018395220926866497,0.1896551724137931,0.09241706161137442,0.04830917874396135,0.3448275862068965,0.1401416325009321,0.01822378811809018,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.25239655381628495,0.8965517241379359,0.004447485460143688,0.12198275862068965,0.17742890995260666,0.12399355877616748,0.10344827586206896,0.3041371598956399,0.25148827602964446,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.14318650649193088,0.6896551724137936,0.014270112371378194,0.11724137931034483,0.22156398104265404,0.13483091787439613,0.3103448275862069,0.43334575723692476,0.14943506256833947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.288799902924403,0.8275862068965552,0.005763309560777916,0.0982758620689655,0.23548578199052134,0.143317230273752,0.1724137931034483,0.18437072928314116,0.28793585226582485,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.27666545322169694,0.8275862068965552,0.01418458380483697,0.14525862068965517,0.1772808056872038,0.125829307568438,0.1724137931034483,0.18437072928314116,0.2271898918721909,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.20143186506491972,0.9310344827586192,0.0026053317192557698,0.14232758620689656,0.14780805687203794,0.0999033816425121,0.06896551724137931,0.18437072928314116,0.1482201433604668,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.24268899405412012,0.9310344827586192,0.005236979920524225,0.14560344827586208,0.1772808056872038,0.12367149758454106,0.06896551724137931,0.18437072928314116,0.2271898918721909,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.1723091857784253,0.6551724137930961,0.016026737545724888,0.0907758620689655,0.2662914691943128,0.2143317230273752,0.3448275862068965,0.43334575723692476,0.19074231563601055,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.18444363548113127,0.8965517241379359,0.013983789047080187,0.19482758620689655,0.14780805687203794,0.08560386473429951,0.10344827586206896,0.18437072928314116,0.14700522415259412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.15532095619463687,0.8965517241379359,0.0071483460091055035,0.15948275862068967,0.14795616113744076,0.10144927536231885,0.10344827586206896,0.1103242638837125,0.15429473939983018,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.11406382720543645,0.7586206896551744,0.023658517329403404,0.18103448275862066,0.20675355450236968,0.10307568438003221,0.24137931034482757,0.1401416325009321,0.09233385979832358,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.23783521417303774,0.7586206896551744,0.028921813731940315,0.15793103448275864,0.2343009478672986,0.19533011272141707,0.24137931034482757,0.20723071188967618,0.23812416474304499,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.34947215143793303,0.8275862068965552,0.018395220926866497,0.15982758620689652,0.20675355450236968,0.13483091787439613,0.1724137931034483,0.20723071188967618,0.30008504434455163,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.25725033369736733,0.8620689655172384,0.018395220926866497,0.1947413793103448,0.18483412322274884,0.11111111111111112,0.13793103448275862,0.18437072928314116,0.24419876078240838,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.08251425797840084,0.7586206896551744,0.049974999342087954,0.13017241379310346,0.2080864928909953,0.10466988727858294,0.24137931034482757,0.1401416325009321,0.08139958692746947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.27666545322169694,0.8620689655172384,0.010500276323061133,0.18448275862068964,0.17565165876777253,0.11106280193236716,0.13793103448275862,0.20723071188967618,0.2757866601870981,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3033612425676502,0.9310344827586192,0.010237111502934288,0.12586206896551727,0.1772808056872038,0.12371980676328502,0.06896551724137931,0.20723071188967618,0.2903656906815702,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.04611090887028283,0.5172413793103487,0.01471091344509066,0.11896551724137931,0.16084123222748817,0.09339774557165863,0.4827586206896552,0.20723071188967618,0.04495201069128911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.1917243053027549,0.5862068965517295,0.01523724308534435,0.0907758620689655,0.26569905213270145,0.2143317230273752,0.41379310344827586,0.43334575723692476,0.20289150771473735,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.09222181774056565,0.8620689655172384,0.010500276323061133,0.11034482758620691,0.11789099526066352,0.04702093397745572,0.13793103448275862,0.18437072928314116,0.0911189405904509,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.25239655381628495,0.8965517241379359,0.00892128740230006,0.12586206896551727,0.1772808056872038,0.12371980676328502,0.10344827586206896,0.20723071188967618,0.2903656906815702,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.543623346681229,0.8620689655172384,0.013131924524329588,0.0982758620689655,0.2957642180094787,0.18518518518518517,0.13793103448275862,0.3041371598956399,0.4971449398615001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.22812765441087293,0.6896551724137936,0.020342640595805154,0.14258620689655171,0.2366706161137441,0.15877616747181963,0.3103448275862069,0.222139396198286,0.16279917385493894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.46596286858391067,0.9310344827586192,0.00944761704255375,0.1146551724137931,0.2217120853080569,0.18679549114331723,0.06896551724137931,0.3041371598956399,0.46288421819949066,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.25288193180439317,0.7241379310344769,0.012572962446380167,0.18103448275862066,0.22111966824644552,0.1745893719806763,0.27586206896551724,0.20723071188967618,0.25197424371279353,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7863123407353492,0.8965517241379359,0.005631727150714493,0.09568965517241378,0.3227191943127962,0.2381159420289855,0.10344827586206896,0.3041371598956399,0.8465557040456824,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15532095619463687,0.7931034482758577,0.019711045027500724,0.1724137931034483,0.16587677725118485,0.10466988727858294,0.2068965517241379,0.20723071188967618,0.15793949702344823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.22812765441087293,0.8620689655172384,0.01523724308534435,0.12206896551724138,0.17713270142180096,0.13172302737520128,0.13793103448275862,0.22462417691638759,0.234479407119427,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.26453100351899095,0.8965517241379359,0.00786862812179268,0.14836206896551724,0.1772808056872038,0.12367149758454106,0.10344827586206896,0.18437072928314116,0.2903656906815702,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.24996966387574374,0.8965517241379359,0.013131924524329588,0.1724137931034483,0.17565165876777253,0.11106280193236716,0.10344827586206896,0.20723071188967618,0.25148827602964446,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.24026210411357893,0.8620689655172384,0.004998289428669176,0.12206896551724138,0.17713270142180096,0.13172302737520128,0.13793103448275862,0.22462417691638759,0.23933908395091769,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.1795898556000489,0.7586206896551744,0.013131924524329588,0.1206896551724138,0.17742890995260666,0.13156199677938807,0.24137931034482757,0.2395328612249974,0.16741586684485513,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.06067224851353004,0.48275862068965125,0.009710781862680597,0.08620689655172413,0.15713862559241706,0.09500805152979067,0.5172413793103449,0.18437072928314116,0.07532499088810608,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.24754277393520255,0.9310344827586192,0.0009968683386404906,0.16810344827586204,0.13462677725118485,0.06441223832528181,0.06896551724137931,0.3041371598956399,0.2271898918721909,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.24996966387574374,0.8275862068965552,0.01234243006394905,0.1947413793103448,0.18483412322274884,0.11111111111111112,0.1724137931034483,0.18437072928314116,0.24419876078240838,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.24996966387574374,0.7241379310344769,0.018395220926866497,0.11034482758620691,0.2217120853080569,0.1792270531400966,0.27586206896551724,0.2395328612249974,0.34625197424371346,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.10192937750273044,0.8275862068965552,0.006552804021158452,0.1825,0.11833530805687205,0.07777777777777778,0.1724137931034483,0.16001987824574515,0.12999635524237663,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.337337701735227,0.8965517241379359,0.006815968841285298,0.175,0.18483412322274884,0.13446054750402575,0.10344827586206896,0.18437072928314116,0.3195237516705145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.2184200946487081,0.8620689655172384,0.00786862812179268,0.12206896551724138,0.17713270142180096,0.13172302737520128,0.13793103448275862,0.22462417691638759,0.21747053820920947,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.1674554058973429,0.7241379310344769,0.003921155819889998,0.12499999999999999,0.1772808056872038,0.1254428341384863,0.27586206896551724,0.20723071188967618,0.17494836593366572,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.09464870768110685,0.6551724137930961,0.042080054738282587,0.11896551724137931,0.18483412322274884,0.11272141706924316,0.3448275862068965,0.18437072928314116,0.14943506256833947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1795898556000489,0.8620689655172384,0.008421274244059054,0.1710344827586207,0.1775770142180095,0.12721417069243154,0.13793103448275862,0.1401416325009321,0.21261086137771879,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.25239655381628495,0.8275862068965552,0.005763309560777916,0.12499999999999999,0.1772808056872038,0.1254428341384863,0.1724137931034483,0.20723071188967618,0.17494836593366572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.4950855478704051,0.8275862068965552,0.011552935603568515,0.0982758620689655,0.3227191943127962,0.18518518518518517,0.1724137931034483,0.3041371598956399,0.4325112380026736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.2038587550054609,0.8275862068965552,0.02050053948788126,0.1274137931034483,0.17742890995260666,0.11111111111111112,0.1724137931034483,0.222139396198286,0.16401409306281164,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.36160660114063903,0.6896551724137936,0.019540514224058527,0.06672413793103449,0.26599526066350715,0.2914653784219002,0.3103448275862069,1.0,0.3620459239460583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.15532095619463687,0.7586206896551744,0.009710781862680597,0.14232758620689656,0.14780805687203794,0.0999033816425121,0.24137931034482757,0.18437072928314116,0.15429473939983018,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.25239655381628495,0.7586206896551744,0.018132056106739652,0.18189655172413793,0.22186018957345974,0.1507246376811594,0.24137931034482757,0.2395328612249974,0.3486818126594588,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5096468875136523,0.9310344827586192,0.0031632411379246823,0.11034482758620691,0.2217120853080569,0.17455716586151368,0.06896551724137931,0.7310224872655003,0.5425829182359383,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.26453100351899095,0.8275862068965552,0.01365825416458328,0.14663793103448275,0.1772808056872038,0.12367149758454106,0.1724137931034483,0.18437072928314116,0.2770015793949708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.44654774905958106,0.8275862068965552,0.03155346193320877,0.0775,0.369372037914692,0.1539452495974235,0.1724137931034483,0.43334575723692476,0.3972785809743659,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.09707559762164804,0.7241379310344769,0.014447748624963815,0.161551724137931,0.11789099526066352,0.06811594202898551,0.27586206896551724,0.18437072928314116,0.11541732474790448,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.11649071714597767,0.6551724137930961,0.042080054738282587,0.1543103448275862,0.20675355450236968,0.13687600644122383,0.3448275862068965,0.20723071188967618,0.17859312355728377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.06552602839461243,0.6896551724137936,0.011026605963314824,0.18482758620689654,0.13862559241706163,0.08260869565217391,0.3103448275862069,0.07653124611753029,0.07605394241282969,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.04853779881082403,0.6551724137930961,0.010500276323061133,0.09999999999999999,0.17713270142180096,0.10466988727858294,0.3448275862068965,0.22462417691638759,0.08139958692746947,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.16502851595680168,0.6896551724137936,0.012079265243822206,0.13017241379310346,0.1772808056872038,0.13011272141706923,0.3103448275862069,0.18437072928314116,0.1931721540517559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.26210411357844976,0.8620689655172384,0.006552804021158452,0.14999999999999997,0.1772808056872038,0.1257648953301127,0.13793103448275862,0.18437072928314116,0.26120762969262595,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.1747360757189665,0.7931034482758577,0.06313324034843024,0.16887931034482756,0.2020142180094787,0.0999194847020934,0.2068965517241379,0.43334575723692476,0.20410642692261002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.1626016260162605,0.7241379310344769,0.023658517329403404,0.15577586206896554,0.1775770142180095,0.11095008051529792,0.27586206896551724,0.222139396198286,0.15793949702344823,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.12134449702706004,0.6896551724137936,0.013017710992394536,0.12499999999999999,0.1772808056872038,0.1253623188405797,0.3103448275862069,0.20723071188967618,0.14943506256833947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.5921611454920531,0.8965517241379359,0.0036579909997631515,0.15517241379310343,0.2343009478672986,0.19516908212560385,0.10344827586206896,0.20723071188967618,0.5916656542339945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.27181167334061457,0.8275862068965552,0.0028684965393826153,0.12586206896551727,0.1772808056872038,0.12371980676328502,0.1724137931034483,0.20723071188967618,0.2641234357915203,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
